date,lower temp,upper temp,average temp,feels like,dew,humidity,wind gust,wind speed,weekday_num,cups_sold
2024-05-30,16.2,26.3,21.0375,21.0375,11.029166666666669,54.30291666666667,31.7,9.929166666666667,3,11.0
2024-05-31,15.7,26.1,20.183333333333334,20.183333333333334,13.020833333333334,64.81208333333333,26.6,6.783333333333334,4,14.0
2024-06-01,15.0,30.1,22.366666666666664,22.15416666666667,12.525,57.91333333333333,29.5,7.225,5,11.0
2024-06-02,17.2,31.0,24.5125,24.104166666666668,11.291666666666666,46.46958333333333,40.3,9.920833333333334,6,6.0
2024-06-03,18.0,29.6,23.5625,23.429166666666664,13.225,55.25625,50.4,14.4375,0,7.0
2024-06-04,17.0,29.3,23.6625,23.5125,12.820833333333333,52.49375,36.0,12.166666666666666,1,14.0
2024-06-05,19.0,27.0,22.23333333333333,22.241666666666664,15.204166666666666,65.79833333333333,37.4,11.129166666666668,2,9.0
2024-06-06,16.0,26.0,21.416666666666668,21.416666666666668,13.495833333333332,62.07708333333333,44.6,12.9125,3,11.0
2024-06-07,16.0,28.0,21.916666666666668,21.83333333333333,12.970833333333331,60.770833333333336,54.0,19.25,4,5.0
2024-06-08,15.0,29.3,21.183333333333334,21.058333333333334,11.908333333333331,59.865833333333335,23.4,9.020833333333334,5,4.0
2024-06-09,15.0,28.1,21.725,21.65416666666667,13.175,62.52916666666667,23.8,7.670833333333334,6,13.0
2024-06-10,15.0,31.3,24.754166666666663,24.23333333333333,11.9875,49.44,32.8,8.120833333333334,0,6.0
2024-06-11,21.7,30.6,25.445833333333336,25.225,12.804166666666667,46.41791666666666,51.5,8.116666666666667,1,6.0
2024-06-12,20.0,29.0,24.620833333333334,24.629166666666663,15.704166666666666,59.36416666666667,45.0,11.408333333333331,2,6.0
2024-06-13,15.0,22.3,17.962500000000002,17.962500000000002,14.816666666666668,82.155,40.0,13.529166666666669,3,12.0
2024-06-14,13.0,27.3,20.0625,20.0375,12.9625,66.42833333333333,25.2,8.129166666666666,4,4.0
2024-06-15,15.0,26.0,20.85833333333333,20.85833333333333,15.545833333333334,73.52,38.9,13.833333333333334,5,8.0
2024-06-16,17.0,25.0,20.1375,20.1375,17.883333333333333,87.65583333333335,42.8,12.916666666666666,6,12.0
2024-06-17,18.0,24.8,20.2125,20.2125,18.4875,90.34125,40.0,12.629166666666668,0,10.0
2024-06-18,18.0,28.3,22.854166666666668,22.870833333333334,16.370833333333334,69.14375,37.4,14.166666666666666,1,7.0
2024-06-19,17.9,30.6,24.22083333333333,24.066666666666663,15.070833333333333,59.79708333333334,23.4,9.345833333333331,2,11.0
2024-06-20,13.0,30.3,21.445833333333336,21.416666666666668,14.354166666666666,66.49708333333334,61.2,19.704166666666666,3,6.0
2024-06-21,12.0,24.3,18.59583333333333,18.59583333333333,10.65,62.35,57.6,22.566666666666663,4,12.0
2024-06-22,14.0,27.0,20.816666666666663,20.779166666666665,11.095833333333331,55.93875,33.5,12.491666666666667,5,5.0
2024-06-23,16.9,29.3,22.416666666666668,22.416666666666668,14.875,64.40625,33.1,8.591666666666667,6,5.0
2024-06-24,17.0,25.3,20.95833333333333,20.95833333333333,15.920833333333334,75.25583333333333,41.4,16.3875,0,6.0
2024-06-25,14.0,22.0,17.599999999999998,17.599999999999998,12.408333333333331,72.39375,41.8,12.9875,1,4.0
2024-06-26,12.9,23.0,17.420833333333334,17.420833333333334,11.754166666666668,70.22041666666667,46.8,13.854166666666666,2,6.0
2024-06-27,13.0,24.3,19.65,19.65,11.75,63.51166666666666,34.2,10.679166666666667,3,4.0
2024-06-28,14.7,28.3,21.870833333333334,21.825,12.5625,57.55125,36.0,10.5375,4,5.0
2024-06-29,16.0,29.3,23.070833333333336,22.925,13.116666666666667,56.625416666666666,23.8,5.270833333333333,5,8.0
2024-06-30,17.4,32.1,25.42083333333333,25.2625,14.391666666666666,52.71416666666667,18.0,5.566666666666666,6,4.0
2024-07-01,18.9,32.6,25.52916666666667,25.5,15.991666666666667,57.78541666666666,15.1,3.7458333333333336,0,3.0
2024-07-02,19.0,33.8,26.041666666666668,25.929166666666664,16.2375,58.76166666666666,28.4,6.0125,1,6.0
2024-07-03,20.9,35.0,27.979166666666668,27.1,11.633333333333333,40.94166666666667,29.9,7.837500000000001,2,9.0
2024-07-04,20.2,34.6,27.675,27.304166666666664,13.316666666666668,43.45291666666666,41.4,9.183333333333334,3,2.0
2024-07-05,21.0,34.3,27.329166666666666,27.04583333333333,14.0875,47.01291666666666,43.6,11.720833333333331,4,10.0
2024-07-06,17.0,28.0,22.291666666666668,22.245833333333334,12.625,57.28083333333333,38.9,14.441666666666668,5,5.0
2024-07-07,14.0,29.3,22.254166666666663,22.054166666666664,10.295833333333333,49.020833333333336,39.2,14.2875,6,11.0
2024-07-08,18.0,33.1,25.4125,25.525,14.729166666666666,52.80416666666667,27.7,8.137500000000001,0,5.0
2024-07-09,20.0,34.6,27.758333333333336,27.7875,16.983333333333334,55.1575,34.2,7.774999999999999,1,5.0
2024-07-10,20.0,34.3,27.23333333333333,27.166666666666668,16.462500000000002,55.28458333333333,36.0,7.6875,2,3.0
2024-07-11,20.0,34.8,27.433333333333334,27.42083333333333,16.729166666666668,55.649166666666666,30.2,8.729166666666666,3,4.0
2024-07-12,20.0,32.3,26.35833333333333,25.9875,13.2875,46.41125,31.3,9.775,4,5.0
2024-07-13,18.0,32.6,26.416666666666668,25.85,12.004166666666668,42.8475,20.9,5.862500000000001,5,2.0
2024-07-14,21.6,35.0,28.745833333333334,29.175,16.966666666666665,50.751666666666665,23.8,8.566666666666666,6,6.0
2024-07-15,22.0,36.5,29.1875,29.55,17.783333333333335,52.79166666666666,35.6,11.283333333333331,0,1.0
2024-07-16,22.0,34.6,28.73333333333333,29.016666666666666,17.275000000000002,51.94208333333333,30.2,7.979166666666667,1,2.0
2024-07-17,22.0,35.6,29.47083333333333,29.558333333333334,16.691666666666666,49.03625,25.2,7.579166666666667,2,1.0
2024-07-18,22.0,37.0,28.541666666666668,28.7875,17.099999999999998,53.6225,72.0,9.216666666666669,3,11.0
2024-07-19,20.0,31.1,25.2875,25.3875,17.025000000000002,63.220416666666665,39.6,13.254166666666668,4,8.0
2024-07-20,18.0,30.6,24.366666666666664,24.0375,12.179166666666667,49.51416666666666,27.7,9.625,5,7.0
2024-07-21,17.0,31.1,24.27083333333333,23.9,11.308333333333332,46.75708333333333,21.2,6.4750000000000005,6,4.0
2024-07-22,18.0,30.6,24.29583333333333,24.02083333333333,11.495833333333332,46.48083333333333,26.6,7.962499999999999,0,4.0
2024-07-23,17.0,27.3,22.0,21.975,14.804166666666667,66.67166666666667,43.2,10.816666666666668,1,12.0
2024-07-24,15.0,24.6,19.83333333333333,19.83333333333333,10.854166666666666,60.06208333333333,36.4,11.4375,2,12.0
2024-07-25,13.9,28.8,21.7,21.54583333333333,10.445833333333333,51.75208333333333,20.9,7.991666666666667,3,10.0
2024-07-26,16.0,29.1,23.025,22.766666666666666,11.783333333333331,52.53041666666667,28.4,7.970833333333334,4,16.0
2024-07-27,16.0,31.1,23.4625,23.133333333333336,9.445833333333333,43.91666666666666,20.2,5.270833333333333,5,13.0
2024-07-28,17.7,31.1,25.05,24.75,12.595833333333331,47.4775,28.1,9.029166666666669,6,3.0
2024-07-29,19.0,26.5,22.370833333333334,22.370833333333334,12.6625,56.19,59.8,14.141666666666666,0,11.0
2024-07-30,14.0,22.5,17.841666666666665,17.841666666666665,12.05,70.06375,62.3,17.291666666666668,1,24.0
2024-07-31,14.0,27.0,20.070833333333333,20.0875,13.095833333333331,66.64,44.6,16.391666666666666,2,22.0
2024-08-01,13.9,27.3,20.716666666666665,20.65833333333333,10.520833333333334,55.9675,43.6,12.183333333333335,3,12.0
2024-08-02,15.0,27.6,21.4375,21.329166666666666,8.983333333333333,47.74416666666667,37.1,10.841666666666669,4,5.0
2024-08-03,14.4,29.8,22.641666666666666,22.375,9.595833333333331,46.15583333333333,19.8,4.204166666666667,5,13.0
2024-08-04,16.0,24.2,18.925,18.925,15.858333333333334,83.68124999999999,38.9,7.966666666666668,6,6.0
2024-08-05,15.0,25.5,20.454166666666666,20.454166666666666,14.475,71.50541666666668,27.7,8.266666666666667,0,13.0
2024-08-06,16.0,27.1,21.808333333333334,21.791666666666668,13.25,60.95541666666667,22.3,6.629166666666666,1,8.0
2024-08-07,16.6,28.5,22.016666666666666,21.933333333333334,13.916666666666666,62.71333333333333,29.9,7.220833333333334,2,10.0
2024-08-08,16.0,27.0,20.666666666666668,20.654166666666665,13.858333333333334,67.73,44.3,12.2,3,8.0
2024-08-09,15.0,29.1,21.554166666666664,21.45,13.141666666666666,63.022083333333335,28.8,10.391666666666667,4,8.0
2024-08-10,16.7,28.3,22.575,22.45,12.404166666666669,55.2525,22.7,7.383333333333334,5,11.0
2024-08-11,16.0,27.0,21.65833333333333,21.625,12.029166666666669,57.29458333333333,45.4,14.454166666666666,6,15.0
2024-08-12,14.0,23.0,18.20833333333333,18.20833333333333,8.791666666666666,56.009166666666665,55.8,21.3,0,13.0
2024-08-13,12.0,22.0,16.7,16.7,9.504166666666666,63.78458333333333,54.0,13.983333333333334,1,13.0
2024-08-14,11.0,25.6,18.4875,18.4875,9.8875,60.9825,44.3,16.2375,2,13.0
2024-08-15,14.0,26.1,19.945833333333333,19.945833333333333,10.058333333333334,55.7225,39.2,13.545833333333334,3,16.0
2024-08-16,13.0,27.8,20.166666666666668,20.125,8.3125,49.69458333333333,34.2,12.508333333333333,4,5.0
2024-08-17,12.2,29.0,21.825,21.633333333333336,9.083333333333334,47.19125,14.4,5.279166666666667,5,11.0
2024-08-18,13.7,31.6,24.1,23.55,9.458333333333334,43.24541666666666,24.5,5.283333333333333,6,10.0
2024-08-19,15.1,34.1,25.67083333333333,24.84583333333333,9.370833333333334,40.123333333333335,22.3,5.125,0,4.0
2024-08-20,18.0,35.3,27.0125,26.08333333333333,9.1875,36.50666666666667,23.0,4.9625,1,13.0
2024-08-21,15.7,35.3,26.979166666666668,25.933333333333334,8.466666666666667,35.782916666666665,31.0,5.862500000000001,2,7.0
2024-08-22,16.7,34.0,26.633333333333336,25.8375,10.433333333333334,40.40625,43.6,10.091666666666669,3,7.0
2024-08-23,20.0,29.1,25.425,25.195833333333336,12.475,45.281666666666666,25.9,8.441666666666666,4,13.0
2024-08-24,17.4,33.6,25.691666666666663,25.2375,13.566666666666668,51.14000000000001,34.6,8.729166666666666,5,6.0
2024-08-25,18.0,34.1,26.2625,25.8375,13.825,50.23541666666667,19.8,7.841666666666668,6,6.0
2024-08-26,18.7,34.8,26.070833333333336,25.604166666666668,12.845833333333331,47.37125,27.0,8.883333333333335,0,11.0
2024-08-27,17.0,31.5,24.804166666666664,24.370833333333334,10.558333333333334,42.44916666666666,41.4,12.3375,1,1.0
2024-08-28,18.0,32.0,24.633333333333336,24.229166666666668,10.6,43.35208333333333,43.6,10.683333333333335,2,4.0
2024-08-29,17.0,32.3,24.975,24.320833333333336,7.5125,34.904583333333335,41.4,10.079166666666667,3,1.0
2024-08-30,18.0,32.1,24.675,23.9625,5.341666666666666,31.34625,44.6,12.341666666666669,4,3.0
2024-08-31,18.0,32.1,25.0875,24.391666666666666,5.629166666666666,30.50625,46.8,12.008333333333333,5,6.0
2024-09-01,19.0,31.0,24.508333333333336,24.004166666666663,7.358333333333333,35.282916666666665,46.4,14.608333333333334,6,10.0
2024-09-02,16.0,31.0,23.316666666666663,22.854166666666668,6.316666666666666,35.22666666666667,57.6,17.720833333333335,0,8.0
2024-09-03,19.0,26.1,22.3375,22.3375,5.254166666666666,33.64833333333333,44.3,16.629166666666666,1,17.0
2024-09-04,16.0,29.3,22.475,22.0625,2.5875,29.07541666666667,46.8,15.491666666666667,2,10.0
2024-09-05,15.0,28.6,20.75,20.704166666666666,9.004166666666666,49.26166666666666,49.3,16.825,3,14.0
2024-09-06,11.0,25.6,18.3875,18.3875,3.1,38.5075,47.9,15.470833333333331,4,10.0
2024-09-07,11.0,25.6,18.308333333333334,18.308333333333334,3.1625,38.58916666666666,40.7,10.075,5,22.0
2024-09-08,9.7,26.0,18.870833333333334,18.870833333333334,4.145833333333333,40.21791666666667,41.8,10.85,6,6.0
2024-09-09,15.0,25.0,19.95,19.95,3.6916666666666655,35.36875,42.5,10.529166666666669,0,17.0
2024-09-10,17.0,25.6,20.8625,20.8625,6.8625,41.2625,42.1,14.5875,1,10.0
2024-09-11,16.0,28.3,21.504166666666663,21.516666666666666,13.629166666666668,61.96375,36.4,11.258333333333333,2,8.0
2024-09-12,20.0,30.6,24.416666666666668,23.995833333333334,7.308333333333334,36.6075,50.4,18.066666666666663,3,12.0
2024-09-13,19.0,27.0,22.4625,22.433333333333334,5.908333333333334,34.622083333333336,50.0,19.83333333333333,4,6.0
2024-09-14,15.0,29.3,22.070833333333336,21.745833333333334,3.875,31.745,51.5,19.08333333333333,5,2.0
2024-09-15,16.0,28.1,22.1625,21.9625,3.2125,29.63416666666667,59.8,22.2125,6,6.0
2024-09-16,13.0,27.6,20.683333333333334,20.6125,5.095833333333333,37.505,60.5,19.529166666666665,0,11.0
2024-09-17,15.0,25.6,19.8875,19.8875,5.720833333333334,40.711666666666666,52.2,15.629166666666668,1,23.0
2024-09-18,13.0,24.0,18.0625,18.0625,0.5958333333333333,32.96125,47.5,18.0,2,4.0
2024-09-19,9.0,23.8,16.55,16.337500000000002,-1.6458333333333333,30.752916666666664,38.9,10.675,3,6.0
2024-09-20,7.2,24.6,16.724999999999998,16.724999999999998,4.9625,46.89791666666667,30.2,9.195833333333333,4,7.0
2024-09-21,8.6,25.1,16.900000000000002,16.791666666666668,6.133333333333333,51.99666666666667,25.2,6.1875,5,15.0
2024-09-22,9.4,27.0,18.058333333333334,18.03333333333333,7.645833333333333,53.25791666666667,22.3,6.3375,6,24.0
2024-09-23,10.0,25.1,16.662499999999998,16.5,4.045833333333333,45.61625,33.5,11.1375,0,10.0
2024-09-24,8.0,26.3,16.8,16.608333333333334,2.7875,40.53041666666667,27.4,8.141666666666667,1,15.0
2024-09-25,10.0,24.6,16.474999999999998,16.4375,-2.6958333333333333,27.91208333333333,30.2,9.8,2,10.0
2024-09-26,9.0,24.8,16.712500000000002,16.579166666666666,2.033333333333333,37.62583333333333,35.3,11.595833333333331,3,9.0
2024-09-27,15.0,23.6,18.65833333333333,18.65833333333333,6.108333333333333,45.303333333333335,43.6,14.304166666666667,4,16.0
2024-09-28,14.0,27.0,20.15,20.129166666666663,9.5875,52.4375,37.8,12.933333333333332,5,11.0
2024-09-29,13.0,25.3,18.4375,18.4375,1.2,33.23875,41.4,14.754166666666668,6,11.0
2024-09-30,14.0,22.3,18.241666666666667,18.241666666666667,4.2,39.90541666666667,36.7,14.591666666666669,0,14.0
2024-10-01,12.0,24.6,18.95833333333333,18.95833333333333,-0.2958333333333333,28.24458333333333,54.4,21.629166666666663,1,15.0
2024-10-02,9.0,25.1,16.370833333333334,16.291666666666668,-1.0041666666666669,31.922916666666666,31.7,9.191666666666668,2,11.0
2024-10-03,5.6,25.3,15.683333333333332,15.604166666666666,0.2041666666666667,38.21791666666667,39.6,5.741666666666667,3,8.0
2024-10-04,8.2,23.8,15.9625,15.720833333333331,5.416666666666667,50.86833333333333,37.8,8.904166666666667,4,9.0
2024-10-05,14.9,25.8,18.454166666666666,18.454166666666666,10.741666666666667,61.73875,26.6,7.229166666666667,5,6.0
2024-10-06,14.9,27.0,19.504166666666663,19.479166666666668,9.716666666666669,55.59166666666667,37.4,9.341666666666669,6,20.0
2024-10-07,13.0,23.0,17.058333333333334,17.058333333333334,7.116666666666667,53.778333333333336,50.4,12.7875,0,12.0
2024-10-08,9.0,12.3,10.333333333333334,8.275,8.308333333333334,87.91416666666667,54.0,24.1875,1,18.0
2024-10-09,8.0,15.5,10.4125,9.358333333333333,8.091666666666667,86.08791666666667,36.0,9.7875,2,12.0
2024-10-10,4.0,23.1,11.4125,10.979166666666666,6.916666666666667,77.34958333333333,29.2,8.879166666666666,3,15.0
2024-10-11,7.0,23.1,14.604166666666666,14.070833333333333,7.075,62.98041666666666,33.1,11.295833333333334,4,26.0
2024-10-12,7.0,18.6,13.620833333333335,13.275,5.266666666666667,57.82291666666666,46.8,22.554166666666664,5,7.0
2024-10-13,3.0,12.3,7.629166666666666,4.5125,1.9958333333333331,68.40708333333333,57.6,26.29583333333333,6,9.0
2024-10-14,2.0,9.5,5.283333333333333,2.2,4.8375,97.08125,43.2,15.05,0,16.0
2024-10-15,5.7,11.1,8.354166666666666,7.208333333333333,7.120833333333334,92.18125,24.8,6.95,1,18.0
2024-10-16,4.0,10.1,7.958333333333333,6.541666666666667,6.45,90.32833333333332,31.0,9.0375,2,14.0
2024-10-17,3.0,7.3,5.666666666666667,2.8875,3.5041666666666664,86.17208333333333,42.1,13.695833333333333,3,21.0
2024-10-18,3.0,7.0,5.120833333333334,2.2041666666666666,2.7125,84.47708333333334,43.2,14.1375,4,15.0
2024-10-19,4.0,7.0,5.3375,1.8958333333333333,2.2291666666666665,80.87333333333333,42.5,17.900000000000002,5,9.0
2024-10-20,3.0,10.4,6.816666666666666,4.1000000000000005,1.0166666666666666,67.8325,34.9,15.795833333333334,6,16.0
2024-10-21,6.9,14.0,9.058333333333334,7.9125,1.9916666666666665,61.91583333333333,26.3,10.383333333333336,0,19.0
2024-10-22,1.2,17.6,8.941666666666666,8.191666666666666,1.2583333333333333,63.09458333333333,20.2,7.995833333333334,1,9.0
2024-10-23,4.2,18.3,10.579166666666667,9.5,3.633333333333333,64.24125,43.2,14.616666666666667,2,13.0
2024-10-24,4.0,13.8,8.075000000000001,6.054166666666667,3.920833333333333,77.035,40.0,16.991666666666667,3,15.0
2024-10-25,4.0,10.0,7.712499999999999,5.275,5.7250000000000005,87.51708333333333,43.2,15.4875,4,15.0
2024-10-26,-1.0,10.0,4.545833333333333,3.725,2.9458333333333333,90.53208333333332,17.3,5.433333333333334,5,16.0
2024-10-27,4.0,12.0,7.724,6.796,4.612,81.6532,27.0,6.667999999999999,6,5.0
2024-10-28,5.9,14.0,8.783333333333333,7.991666666666667,6.1375,83.76791666666666,18.4,5.883333333333334,0,18.0
2024-10-29,3.0,13.6,8.0375,6.8375,4.604166666666667,80.41666666666667,30.2,9.508333333333336,1,18.0
2024-10-30,-0.6,11.0,5.833333333333333,4.704166666666667,1.45,75.40125,29.2,7.3875,2,16.0
2024-10-31,3.8,11.3,8.058333333333334,5.95,4.779166666666667,80.45708333333333,48.6,14.591666666666669,3,5.0
2024-11-01,45.6,45.6,45.6,41.4,41.0,84.2,33.6,20.1,4,7.0
2024-11-02,45.2,45.2,45.2,38.8,33.9,66.4,40.3,29.1,5,9.0
2024-11-03,36.1,36.1,36.1,28.8,26.6,69.3,32.0,17.9,6,13.0
2024-11-04,33.7,33.7,33.7,23.2,29.4,84.8,45.4,29.1,0,7.0
2024-11-05,32.7,32.7,32.7,23.8,23.4,68.8,31.5,20.1,1,17.0
